date,tas_pc,nt_pc,act_pc,sa_pc,wa_pc,qld_pc,vic_pc,nsw_pc,aus_pc
2021-03-22,0.0023487561201111177,0.0002981169266136459,0.00027900492721650525,0.00026327583901131256,0.0005644602699677865,0.0002155509293274739,0.0005924577959550028,0.0003324850392778684,0.0002314152678354711
2021-03-23,0.0023487561201111177,0.0003682551749637332,0.0003446466775803479,0.0003252169920713143,0.0006972613659956745,0.0002662637982175248,0.0007670824891527818,0.0004107091056616667,0.00028586055449469325
2021-03-24,0.0023487561201111177,0.0006146201779622813,0.0005752174489588752,0.0005427891829705156,0.0011637335575710253,0.00044439593567553905,0.0010039600941249957,0.000685476052406766,0.0004771030438152776
2021-03-25,0.004650537117820013,0.0008031828054361356,0.0007516915014445852,0.0007093143934584585,0.0015210240501990933,0.0005807345530432602,0.0011952910772057446,0.0008957769343933585,0.0006234760506629352
2021-03-26,0.004650537117820013,0.0009108573525263419,0.0008524631332845552,0.0008044049575782092,0.0017776195708627616,0.0006585877261382887,0.0013846876477737287,0.0010158646342941142,0.0007070591414890275
2021-03-27,0.004650537117820013,0.0009857537232519386,0.0009225579672157956,0.000870548148659868,0.0018111845615175616,0.0007127409152796719,0.0015955386116651054,0.0010993953584476663,0.0007651979526201065
2021-03-28,0.004650537117820013,0.001438480255943836,0.0013462606222025167,0.0012703642848687737,0.0018853808566492247,0.0010400810162307754,0.0016903248247905867,0.0016043140180958448,0.001116629966257146
2021-03-29,0.004650537117820013,0.0014418285642821577,0.0013493942736017954,0.00127332127458772,0.0011522507976101726,0.0010425019823335656,0.0019534049265266164,0.0016080483328227166,0.0011192291131077118
2021-03-30,0.005412815240437893,0.001789876404712867,0.0016751290901057935,0.001580692574320136,0.0027691117290209975,0.0012941550377552965,0.002247787339832842,0.0019962205215362863,0.0013894035883639023
2021-03-31,0.005412815240437893,0.0020120396000730257,0.0018830496092649685,0.001776891436022756,0.0031696833938092027,0.0014547882623299772,0.0027166185906538683,0.002243995579378428,0.0015618592618523261
2021-04-01,0.008270409459684326,0.0038278800799707614,0.0035824782418002513,0.003380513649917865,0.0036289937922433075,0.0027677164056542835,0.00317577777891107,0.004269173418621282,0.0029714176380750026
2021-04-02,0.008290893964323462,0.0038934951749515414,0.0036438868139580696,0.0034384602730066624,0.003706723244286002,0.002815158846651091,0.0032380306906855047,0.004353278828633723,0.003022351796532583
2021-04-03,0.008287569517647848,0.003949711509684398,0.0036964991716617345,0.003488106574077371,0.0037628121102486283,0.002855805593324277,0.0032382065463684834,0.0044720580192645805,0.0030659901041815577
2021-04-04,0.00820242213024662,0.00396803909216784,0.003713651789847262,0.0035042922020126427,0.0037628121102486283,0.002869057197255347,0.003293073519457816,0.0044720580192645805,0.0030802170132583394
2021-04-05,0.008243982785632232,0.004049162141557678,0.0037895741158543643,0.0035759343564312892,0.0038352418269247757,0.0029277125338861396,0.0033616572358194812,0.004555590308936221,0.0031431893255501196
2021-04-06,0.008984623178947309,0.004481505112961904,0.004194199980743715,0.003957749169263458,0.004219472640999459,0.0032403144727728593,0.0038143097638064735,0.005082861022472478,0.003478798462745995
2021-04-07,0.008752506654301235,0.004434628796225416,0.004150328861153812,0.0039163513131982314,0.004563955439825038,0.003206420947333796,0.0041841342651105316,0.005508402875516686,0.0034424104068380727
2021-04-08,0.009444962275818744,0.004862213645254129,0.004550501642475763,0.004293964088008747,0.004952602700038511,0.0035155825659691944,0.004794001773680418,0.005928356805238091,0.0037743260195620913
2021-04-09,0.009904636440323232,0.005181947720437969,0.004849737862936745,0.0045763306676616655,0.0052635205082092905,0.0037467635922410003,0.005163122852252562,0.006306616230166275,0.004022521744257356
2021-04-10,0.009835665226326501,0.005231114984984903,0.004895753059799829,0.004619751727218804,0.005338600092568711,0.0037823135681714754,0.005246654301667411,0.006334126006524689,0.004060688163799876
2021-04-11,0.009727460866864794,0.005260721079765845,0.004923461135330303,0.004645897741575789,0.005375698240134542,0.0038037200052908815,0.005320513688518436,0.006334126006524689,0.004083670093846985
2021-04-12,0.010212760407369948,0.005617815226935199,0.005257662308246387,0.004961258101250621,0.0057250391297127895,0.004061913916499109,0.005713375284292693,0.006648195953283241,0.004360866825506459
2021-04-13,0.010561197750190848,0.00591076283541248,0.005531829317513139,0.005219968763151984,0.0061066200761041994,0.004273727213948592,0.006072296733252077,0.006946505090669787,0.004588269375397197
2021-04-14,0.010885506200091282,0.006200362135551444,0.0058028626753805854,0.0054757224353344,0.006477601551762515,0.004483119545295274,0.006384792281905101,0.0072195969330611206,0.004813072778437368
2021-04-15,0.0111200526719642,0.006448371921593353,0.006034972784288592,0.005694747182586768,0.006788961004547173,0.00466244092925993,0.00660056720491988,0.00752750583615607,0.005005592041649459
2021-04-16,0.011266435878368213,0.006653441121752611,0.006226895188409347,0.0058758498336189844,0.006788961004547173,0.004810714484783519,0.006825662479132525,0.007816645048089812,0.00516477838647973
2021-04-17,0.011157603499255894,0.006712653311314494,0.006282311339470267,0.005928141862332954,0.0071687753724830675,0.004853527359022353,0.0068318174280367775,0.00783283569771742,0.005210742246573948
2021-04-18,0.010996602321668044,0.006742141921592374,0.006309909462320065,0.005954184122664712,0.007181583066285557,0.004874848849962717,0.006914997166085669,0.00783283569771742,0.00523363297848595
2021-04-19,0.011079522430993161,0.006925241519672123,0.006481270715154327,0.006115884770979641,0.00765414280313603,0.005007237470004848,0.007235054509106774,0.007842578743511025,0.005375765272051105
2021-04-20,0.01754520821723005,0.007773832085556002,0.007275458927680346,0.0068653000951880315,0.008135977076877961,0.005620803721249108,0.007427264770602416,0.008405096358006498,0.0060344894019331175
2021-04-21,0.01754520821723005,0.008005217814409441,0.007492010732272633,0.007069643647870841,0.008550681369310292,0.005788105220878846,0.00758729344211297,0.008680194121590632,0.006214104129027486
2021-04-22,0.01696048383892835,0.00780778510695162,0.007307235252395859,0.006895285008478347,0.008903113771185692,0.005645353166993207,0.00786954181329367,0.008953715804237566,0.006060845662979207
2021-04-23,0.016977047349656653,0.007886088528267046,0.007380518714066717,0.006964437066291545,0.00926040426381376,0.005701969795326916,0.00786954181329367,0.009072065154612823,0.006121629220028405
2021-04-24,0.016949709000911382,0.007945241975577373,0.0074358798887873,0.007016677217992914,0.00926040426381376,0.005744740196476228,0.008007940235797852,0.009103586773356839,0.00616754748105507
2021-04-25,0.01679775782810308,0.007946534305111465,0.007437089368274748,0.00701781851227039,0.00926040426381376,0.005745674604445727,0.008011809060823381,0.009103586773356839,0.006168550660541253
2021-04-26,0.01674627062175326,0.007995819054161512,0.007483214517818506,0.007061343325852747,0.00934475838506464,0.005781309526555224,0.00805419028042123,0.009161901768033267,0.0062068082782188805
2021-04-27,0.01691944837784352,0.008154305648842017,0.007631540684051045,0.0072013075058828145,0.009596937459589517,0.005895901922087356,0.0082428834282573,0.009300310330336535,0.006329834562478999
2021-04-28,0.017023428173552835,0.008282128788213714,0.007751169200627038,0.007314191885328862,0.009849999823342155,0.005988323364888648,0.008342241889140225,0.009449035058774207,0.00642905813347604
2021-04-29,0.017160702121861156,0.008428749448081222,0.007888390146111257,0.007443676908811099,0.010104387120936429,0.006094336196337182,0.008433862699972091,0.009621114441099492,0.006542873406090294
2021-04-30,0.017282909199766938,0.008570729470076319,0.00802126796070875,0.007569063648296863,0.010375115269244223,0.006196993653713439,0.008494884621965676,0.009810673993819184,0.006653086352367798
2021-05-01,0.017167900030069672,0.008596693545261214,0.008045567503138258,0.007591993287871837,0.010375115269244223,0.006215766759282458,0.008540255388174163,0.009837037529495997,0.006673241140226572
2021-05-02,0.017023767545291533,0.0086084419955711,0.008056562771205904,0.007602368690394454,0.01037997335999689,0.00622426137718699,0.008573492112257124,0.009837037529495997,0.00668236095373733
2021-05-03,0.01713406876410599,0.008750363275314641,0.00818938560946306,0.007727703552867644,0.010620669674560917,0.0063268763614737255,0.008659309685550695,0.010035193887327694,0.006792528300947279
2021-05-04,0.017346004523770928,0.008947561013766285,0.008373941183978483,0.007901854684209713,0.010865782435263732,0.006469458523001278,0.008814766109303804,0.010282781874553414,0.006945604370725344
2021-05-05,0.017514862896295714,0.009126313685231362,0.008541234187627707,0.008059716433591234,0.011072472114559079,0.006598704134418717,0.008967760553495211,0.010498131842609119,0.007084362333291519
2021-05-06,0.017757330692746466,0.009347478262315181,0.008748220109001146,0.008255033386079457,0.011336133949044811,0.006758615316471507,0.009187756012901477,0.010772799765937653,0.007256042822631529
2021-05-07,0.01795551206237562,0.009549669092148522,0.008937448672445319,0.008433594063493638,0.01162982761727431,0.0069048076906084895,0.00937345961412691,0.011019384792566972,0.007412994813151665
2021-05-08,0.017845669339120265,0.009590553699226997,0.008975712205320712,0.008469700464272312,0.01162982761727431,0.006934368960916255,0.00941074101891838,0.011088732353803806,0.007444731764169101
2021-05-09,0.017693674194480487,0.009609409961974364,0.008993359610569303,0.008486352985321074,0.01162982761727431,0.006948002822653042,0.009467190693154518,0.011088732353803806,0.007459369064853867
2021-05-10,0.017833531141855728,0.009788867540458065,0.009161312330302571,0.008644837258854003,0.011931029243939753,0.007077758111144741,0.0096467393454757,0.011282447028994301,0.007598674216230688
2021-05-11,0.017986622444563866,0.009979544888987696,0.009339765531040451,0.008813230041796058,0.012225164556783132,0.007215625759735278,0.009865152103735158,0.011474155782991996,0.007746688789510281
2021-05-12,0.018332952751498828,0.010282772391486152,0.009623553399866388,0.009081019180904691,0.0125153250681016,0.00743487184785123,0.010224425264060498,0.01167116590014209,0.007982071176222932
2021-05-13,0.01848692446371494,0.010483612149533847,0.009811517507482805,0.00925838668702876,0.012821826430133588,0.007580087340929191,0.010472030065694407,0.011859865772350583,0.00813797438818933
2021-05-14,0.01870919128244975,0.01072809740048277,0.010040329035970493,0.009474298813524368,0.01309343786766914,0.007756860339522482,0.010796835512155937,0.012103441917190701,0.008327757707348194
2021-05-15,0.018607606129506377,0.010790305444873683,0.010098548980388668,0.009529236569881605,0.01309785431380793,0.0078018393413269655,0.01089531469462397,0.012173505878853536,0.008376047119887655
2021-05-16,0.018476356366298744,0.010836535596843146,0.010141815360234861,0.009570063778808096,0.013107570495313267,0.007835265662781291,0.010950005812030322,0.012173505878853536,0.008411933586052486
2021-05-17,0.018794802389217054,0.011150630415878241,0.010435773852023357,0.009847450165250151,0.013471485657149519,0.008062369272458928,0.011379269534181157,0.012471815016240081,0.008655751800262587
2021-05-18,0.02044553751326285,0.01227172628670021,0.011484997307378432,0.010837522950970476,0.013891931329562276,0.0088729681859988,0.011729925766040544,0.012758948306981021,0.00952601000452662
2021-05-19,0.020702823029879316,0.01257307403714906,0.01176702593331355,0.011103652025675505,0.014295152862033755,0.009090855135250014,0.012027121870274429,0.013081041938510778,0.009759933221077549
2021-05-20,0.01970524376046232,0.012110420063945295,0.011334032276809678,0.010695068674335033,0.014785820028053266,0.008756337082169583,0.012427369404733789,0.013448268796878557,0.009400794965023919
2021-05-21,0.01992683240605108,0.0123949087881995,0.0116002826930677,0.010946309046420117,0.015200082675871718,0.008962034254727814,0.012690977073518754,0.013793000681869925,0.009621631249186911
2021-05-22,0.01986604461282015,0.012508575044947748,0.011706661911622167,0.011046691065826383,0.015306960672430424,0.00904421968295414,0.012803348854942099,0.01386163184268076,0.00970986544490349
2021-05-23,0.03836159313992394,0.024453988124290525,0.022886265648421757,0.02174876313686425,0.02110928760957203,0.017806290632209305,0.015305247656679061,0.018026067519020788,0.01898257262916882
2021-05-24,0.03836159313992394,0.024626925312852214,0.023048115994377512,0.02174876313686425,0.021773962753459844,0.017806290632209305,0.015305247656679061,0.018026067519020788,0.01911681628404717
2021-05-25,0.04436800310889901,0.027778153397224448,0.025997321771821708,0.025413373110179813,0.022655485402762222,0.019132430252413388,0.017951523974141476,0.020824470863063355,0.021562978262970097
2021-05-26,0.04436800310889901,0.028295026468608403,0.026481058590457775,0.025413373110179813,0.023525525292103746,0.019132430252413388,0.01820387687921581,0.021571103387040918,0.021964204458375873
